Hour,Messages
2008-11-29T07,3
2008-11-29T08,3
2008-11-29T12,2
2008-11-29T13,3
2008-11-29T17,3
2008-11-29T18,3
2008-11-30T01,3
2008-11-30T03,3
2008-11-30T05,6
2008-11-30T08,3
2008-11-30T11,3
2008-11-30T16,6
2008-11-30T23,3
2008-12-01T03,3
2008-12-01T05,3
2008-12-01T06,3
2008-12-01T08,3
2008-12-01T09,3
2008-12-01T10,6
2008-12-01T19,3
2008-12-01T23,3
2008-12-02T00,3
2008-12-02T01,6
2008-12-02T04,3
2008-12-02T05,3
2008-12-02T09,5
2008-12-02T12,3
2008-12-02T23,3
2008-12-03T00,3
2008-12-03T02,3
2008-12-03T04,3
2008-12-03T05,3
2008-12-03T14,3
2008-12-03T15,3
2008-12-03T17,3
2008-12-03T20,3
2008-12-04T00,3
2008-12-04T05,1
2008-12-04T06,3
2008-12-04T07,6
2008-12-04T09,6
2008-12-04T13,4
2008-12-04T14,2
2008-12-04T19,3
2008-12-04T20,6
2008-12-04T21,3
2008-12-05T00,3
2008-12-05T04,6
2008-12-05T06,3
2008-12-05T07,3
2008-12-05T11,3
2008-12-05T17,3
2008-12-05T19,3
2008-12-05T21,6
2008-12-05T23,3
2008-12-06T00,6
2008-12-06T02,3
2008-12-06T04,3
2008-12-06T06,3
2008-12-06T08,3
2008-12-06T17,3
2008-12-06T18,3
2008-12-06T21,3
2008-12-06T22,6
2008-12-06T23,3
2008-12-07T00,3
2008-12-07T01,6
2008-12-07T02,3
2008-12-07T03,3
2008-12-07T04,6
2008-12-07T06,3
2008-12-07T07,3
2008-12-07T09,5
2008-12-07T10,1
2008-12-07T11,6
2008-12-07T12,2
2008-12-07T17,3
2008-12-07T22,6
2008-12-07T23,3
2008-12-08T00,7
2008-12-08T03,3
2008-12-08T15,3
2008-12-08T16,5
2008-12-08T17,3
2008-12-08T21,3
2008-12-08T23,6
2008-12-09T02,3
2008-12-09T03,3
2008-12-09T06,2
2008-12-09T08,3
2008-12-09T11,5
2008-12-09T12,1
2008-12-09T13,3
2008-12-09T18,3
2008-12-09T20,2
2008-12-09T22,3
2008-12-09T23,3
2008-12-10T01,3
2008-12-10T04,3
2008-12-10T05,3
2008-12-10T08,6
2008-12-10T10,6
2008-12-10T19,3
2008-12-10T20,3
2008-12-10T22,3
2008-12-11T00,3
2008-12-11T04,3
2008-12-11T06,3
2008-12-11T08,3
2008-12-11T12,5
2008-12-11T13,3
2008-12-11T20,3
2008-12-11T23,3
2008-12-12T02,3
2008-12-12T04,6
2008-12-12T08,3
2008-12-12T11,3
2008-12-12T15,6
2008-12-12T21,6
2008-12-13T06,3
2008-12-13T07,3
2008-12-13T08,3
2008-12-13T09,3
2008-12-13T12,3
2008-12-13T18,3
2008-12-13T21,3
2008-12-13T23,3
2008-12-14T03,8
2008-12-14T04,4
2008-12-14T06,3
2008-12-14T07,4
2008-12-14T10,3
2008-12-14T16,3
2008-12-14T18,3
2008-12-15T01,3
2008-12-15T02,3
2008-12-15T03,3
2008-12-15T04,3
2008-12-15T06,3
2008-12-15T09,3
2008-12-15T20,3
2008-12-15T21,1
2008-12-15T22,6
2008-12-16T00,3
2008-12-16T05,3
2008-12-16T07,6
2008-12-16T12,3
2008-12-16T23,3
2008-12-17T06,1
2008-12-17T08,3
2008-12-17T11,3
2008-12-17T17,3
2008-12-17T18,6
2008-12-17T21,3
2008-12-17T22,3
2008-12-18T02,3
2008-12-18T04,2
2008-12-18T07,3
2008-12-18T11,3
2008-12-18T17,3
2008-12-18T23,6
2008-12-19T00,8
2008-12-19T08,3
2008-12-19T17,3
2008-12-19T20,3
2008-12-19T21,3
2008-12-20T06,3
2008-12-20T07,3
2008-12-20T08,3
2008-12-20T10,3
2008-12-20T11,3
2008-12-20T12,6
2008-12-20T18,3
2008-12-20T20,3
2008-12-20T22,4
2008-12-20T23,2
2008-12-21T02,3
2008-12-21T03,6
2008-12-21T04,6
2008-12-21T09,3
2008-12-21T14,3
2008-12-22T00,3
2008-12-22T02,3
2008-12-22T04,3
2008-12-22T06,6
2008-12-22T07,3
2008-12-22T14,3
2008-12-22T21,3
2008-12-23T02,19
2008-12-23T03,3
2008-12-23T06,6
2008-12-23T08,6
2008-12-23T09,3
2008-12-23T10,3
2008-12-23T13,6
2008-12-23T22,3
2008-12-24T00,3
2008-12-24T01,3
2008-12-24T03,3
2008-12-24T05,5
2008-12-24T06,3
2008-12-24T10,3
2008-12-24T19,3
2008-12-24T20,3
2008-12-24T22,3
2008-12-25T00,6
2008-12-25T03,3
2008-12-25T04,3
2008-12-25T05,3
2008-12-25T06,3
2008-12-25T11,2
2008-12-25T12,1
2008-12-25T14,3
2008-12-25T18,3
2008-12-26T03,3
2008-12-26T05,6
2008-12-26T10,6
2008-12-26T15,3
2008-12-26T22,3
2008-12-26T23,3
2008-12-27T00,3
2008-12-27T03,6
2008-12-27T06,2
2008-12-27T10,9
2008-12-27T18,3
2008-12-27T20,3
2008-12-28T02,3
2008-12-28T03,3
2008-12-28T05,3
2008-12-28T06,3
2008-12-28T11,3
2008-12-28T12,3
2008-12-28T13,3
2008-12-28T21,3
2008-12-28T22,6
2008-12-28T23,3
2008-12-29T02,3
2008-12-29T06,3
2008-12-29T07,2
2008-12-29T08,1
2008-12-29T11,5
2008-12-29T12,4
2008-12-29T20,3
2008-12-29T23,3
2008-12-30T05,2
2008-12-30T06,1
2008-12-30T08,6
2008-12-30T09,3
2008-12-30T16,6
2008-12-30T18,3
2008-12-30T19,5
2008-12-31T00,3
2008-12-31T03,3
2008-12-31T04,1
2008-12-31T05,6
2008-12-31T06,9
2008-12-31T08,2
2008-12-31T09,3
2008-12-31T12,2
2008-12-31T13,2
2008-12-31T14,4
2008-12-31T16,3
2008-12-31T17,3
2008-12-31T20,3
2008-12-31T23,1
2009-01-01T00,2
2009-01-01T06,3
2009-01-01T09,3
2009-01-01T18,3
2009-01-01T20,3
2009-01-01T21,6
2009-01-01T22,3
2009-01-02T03,3
2009-01-02T04,3
2009-01-02T05,3
2009-01-02T06,3
2009-01-02T08,6
2009-01-02T11,3
2009-01-02T15,3
2009-01-02T16,3
2009-01-02T20,6
2009-01-02T22,2
2009-01-02T23,1
2009-01-03T04,3
2009-01-03T07,3
2009-01-03T13,3
2009-01-03T15,3
2009-01-03T16,3
2009-01-03T19,6
2009-01-03T20,6
2009-01-03T21,3
2009-01-03T23,3
2009-01-04T00,3
2009-01-04T01,6
2009-01-04T03,9
2009-01-04T11,3
2009-01-04T15,2
2009-01-04T16,4
2009-01-04T20,2
2009-01-04T21,3
2009-01-05T03,3
2009-01-05T04,3
2009-01-05T06,3
2009-01-05T07,6
2009-01-05T09,3
2009-01-05T14,3
2009-01-05T22,4
2009-01-06T00,3
2009-01-06T01,6
2009-01-06T03,3
2009-01-06T06,3
2009-01-06T09,6
2009-01-06T10,3
2009-01-06T15,6
2009-01-06T16,6
2009-01-06T18,3
2009-01-07T03,6
2009-01-07T04,3
2009-01-07T09,24
2009-01-07T11,3
2009-01-07T14,3
2009-01-07T17,3
2009-01-07T20,3
2009-01-07T23,3
2009-01-08T12,3
2009-01-08T17,6
2009-01-08T21,3
2009-01-09T00,3
2009-01-09T01,3
2009-01-09T04,6
2009-01-09T05,3
2009-01-09T07,3
2009-01-09T15,6
2009-01-09T17,3
2009-01-09T21,5
2009-01-09T22,1
2009-01-10T01,3
2009-01-10T04,3
2009-01-10T08,2
2009-01-10T10,3
2009-01-10T14,3
2009-01-10T19,3
2009-01-10T22,3
2009-01-10T23,3
2009-01-11T03,3
2009-01-11T07,3
2009-01-11T08,3
2009-01-11T11,3
2009-01-11T14,3
2009-01-11T18,3
2009-01-11T20,6
2009-01-11T23,1
2009-01-12T03,6
2009-01-12T04,1
2009-01-12T07,3
2009-01-12T12,6
2009-01-12T13,3
2009-01-12T21,6
2009-01-12T22,2
2009-01-13T02,3
2009-01-13T03,3
2009-01-13T06,3
2009-01-13T07,3
2009-01-13T09,1
2009-01-13T10,1
2009-01-13T11,3
2009-01-13T21,6
2009-01-13T23,3
2009-01-14T02,3
2009-01-14T03,3
2009-01-14T08,3
2009-01-14T09,3
2009-01-14T11,3
2009-01-14T12,3
2009-01-14T18,3
2009-01-14T19,6
2009-01-14T20,9
2009-01-14T23,3
2009-01-15T01,3
2009-01-15T03,6
2009-01-15T06,6
2009-01-15T07,3
2009-01-15T11,6
2009-01-15T23,3
2009-01-16T01,3
2009-01-16T02,6
2009-01-16T05,6
2009-01-16T19,3
2009-01-16T20,3
2009-01-16T23,6
2009-01-17T00,3
2009-01-17T05,6
2009-01-17T06,3
2009-01-17T08,3
2009-01-17T15,3
2009-01-17T16,3
2009-01-17T20,3
2009-01-18T06,6
2009-01-18T09,3
2009-01-18T14,3
2009-01-18T16,3
2009-01-18T17,3
2009-01-18T18,1
2009-01-18T19,2
2009-01-18T22,3
2009-01-19T01,3
2009-01-19T03,3
2009-01-19T06,3
2009-01-19T09,2
2009-01-19T17,3
2009-01-19T23,3
2009-01-20T00,3
2009-01-20T02,3
2009-01-20T03,3
2009-01-20T04,2
2009-01-20T07,3
2009-01-20T10,6
2009-01-20T16,3
2009-01-20T21,3
2009-01-21T02,3
2009-01-21T21,3
2009-01-22T00,3
2009-01-22T06,5
2009-01-22T09,3
2009-01-22T10,3
2009-01-22T18,3
2009-01-22T20,3
2009-01-22T22,3
2009-01-22T23,3
2009-01-23T01,3
2009-01-23T02,5
2009-01-23T06,3
2009-01-23T09,1
2009-01-23T23,3
2009-01-24T00,3
2009-01-24T06,3
2009-01-24T07,3
2009-01-24T08,3
2009-01-24T12,3
2009-01-24T18,1
2009-01-24T19,1
2009-01-25T00,27
2009-01-25T10,12
2009-01-25T13,3
2009-01-25T14,3
2009-01-25T15,3
2009-01-25T18,3
2009-01-25T22,3
2009-01-26T07,2
2009-01-26T08,2
2009-01-26T11,3
2009-01-26T14,3
2009-01-26T17,3
2009-01-26T18,3
2009-01-27T02,6
2009-01-27T04,3
2009-01-27T05,3
2009-01-27T08,3
2009-01-27T09,3
2009-01-27T10,3
2009-01-27T11,6
2009-01-27T14,5
2009-01-27T18,3
2009-01-28T00,3
2009-01-28T01,3
2009-01-28T02,3
2009-01-28T03,3
2009-01-28T09,3
2009-01-28T10,1
2009-01-28T12,3
2009-01-28T13,3
2009-01-28T20,9
2009-01-28T23,3
2009-01-29T00,6
2009-01-29T03,3
2009-01-29T05,5
2009-01-29T08,6
2009-01-30T01,3
2009-01-30T03,3
2009-01-30T06,3
2009-01-30T08,3
2009-01-30T09,3
2009-01-30T15,3
2009-01-30T20,3
2009-01-30T21,3
2009-01-30T23,3
2009-01-31T01,6
2009-01-31T02,6
2009-01-31T07,3
2009-01-31T10,6
2009-01-31T12,3
2009-01-31T21,3
2009-02-01T07,3
2009-02-01T08,3
2009-02-01T09,6
2009-02-01T14,3
2009-02-01T17,3
2009-02-01T20,3
2009-02-01T21,6
2009-02-01T22,5
2009-02-02T02,3
2009-02-02T04,6
2009-02-02T07,3
2009-02-02T10,3
2009-02-02T19,3
2009-02-02T20,3
2009-02-02T21,3
2009-02-02T22,6
2009-02-03T04,3
2009-02-03T08,3
2009-02-03T09,6
2009-02-03T11,3
2009-02-03T13,3
2009-02-04T00,3
2009-02-04T01,3
2009-02-04T05,3
2009-02-04T06,9
2009-02-04T09,3
2009-02-04T12,3
2009-02-04T18,3
2009-02-04T19,3
2009-02-05T03,3
2009-02-05T04,3
2009-02-05T05,3
2009-02-05T07,3
2009-02-05T08,6
2009-02-05T22,3
2009-02-06T00,3
2009-02-06T02,4
2009-02-06T04,3
2009-02-06T08,3
2009-02-06T16,3
2009-02-06T17,9
2009-02-06T19,3
2009-02-06T22,2
2009-02-06T23,7
2009-02-07T02,3
2009-02-07T07,3
2009-02-07T19,2
2009-02-07T20,3
2009-02-07T21,3
2009-02-08T01,6
2009-02-08T03,3
2009-02-08T06,3
2009-02-08T14,3
2009-02-08T19,3
2009-02-08T21,3
2009-02-09T00,6
2009-02-09T03,9
2009-02-09T04,27
2009-02-09T05,3
2009-02-09T06,3
2009-02-09T12,3
2009-02-09T13,3
2009-02-09T14,3
2009-02-09T16,3
2009-02-09T18,3
2009-02-09T22,3
2009-02-09T23,3
2009-02-10T02,9
2009-02-10T03,3
2009-02-10T05,3
2009-02-10T08,3
2009-02-10T09,6
2009-02-10T10,3
2009-02-10T16,35
2009-02-10T19,3
2009-02-11T01,3
2009-02-11T03,3
2009-02-11T11,3
2009-02-11T15,4
2009-02-11T17,3
2009-02-11T21,3
2009-02-11T22,3
2009-02-11T23,3
2009-02-12T01,3
2009-02-12T02,3
2009-02-12T09,3
2009-02-12T13,3
2009-02-12T20,3
2009-02-12T21,3
2009-02-13T00,3
2009-02-13T10,3
2009-02-13T12,3
2009-02-13T14,3
2009-02-13T15,3
2009-02-13T18,3
2009-02-13T19,5
2009-02-13T22,6
2009-02-14T01,3
2009-02-14T02,3
2009-02-14T04,6
2009-02-14T08,3
2009-02-14T21,3
2009-02-14T23,3
2009-02-15T04,6
2009-02-15T05,3
2009-02-15T06,3
2009-02-15T09,3
2009-02-15T13,3
2009-02-15T15,5
2009-02-15T16,3
2009-02-15T22,3
2009-02-16T02,3
2009-02-16T03,3
2009-02-16T05,3
2009-02-16T06,3
2009-02-16T09,3
2009-02-16T12,2
2009-02-16T13,1
2009-02-16T15,6
2009-02-16T20,3
2009-02-16T22,3
2009-02-17T02,3
2009-02-17T09,3
2009-02-17T15,3
2009-02-17T16,3
2009-02-17T23,3
2009-02-18T01,3
2009-02-18T02,3
2009-02-18T07,3
2009-02-18T12,6
2009-02-18T13,6
2009-02-18T14,3
2009-02-18T19,2
2009-02-18T21,3
2009-02-18T23,3
2009-02-19T04,3
2009-02-19T05,3
2009-02-19T06,3
2009-02-19T12,3
2009-02-19T14,6
2009-02-19T21,3
2009-02-19T23,3
2009-02-20T03,2
2009-02-20T04,1
2009-02-20T06,6
2009-02-20T07,3
2009-02-20T14,1
2009-02-20T18,3
2009-02-20T21,2
2009-02-20T22,3
2009-02-20T23,3
2009-02-21T00,3
2009-02-21T01,3
2009-02-21T06,6
2009-02-21T09,3
2009-02-21T13,6
2009-02-21T14,3
2009-02-21T17,3
2009-02-21T19,3
2009-02-21T21,4
2009-02-21T22,3
2009-02-21T23,3
2009-02-22T00,3
2009-02-22T04,3
2009-02-22T06,3
2009-02-22T07,3
2009-02-22T08,3
2009-02-22T09,6
2009-02-22T11,3
2009-02-22T13,2
2009-02-22T14,1
2009-02-22T16,3
2009-02-22T17,3
2009-02-22T18,6
2009-02-22T20,3
2009-02-23T00,3
2009-02-23T01,3
2009-02-23T02,3
2009-02-23T03,4
2009-02-23T05,3
2009-02-23T08,5
2009-02-23T09,3
2009-02-23T10,3
2009-02-23T11,3
2009-02-23T13,3
2009-02-23T14,3
2009-02-23T19,3
2009-02-23T20,3
2009-02-24T00,1
2009-02-24T01,6
2009-02-24T17,3
2009-02-24T21,6
2009-02-24T22,3
2009-02-25T05,6
2009-02-25T09,2
2009-02-25T17,3
2009-02-26T00,3
2009-02-26T01,3
2009-02-26T07,3
2009-02-26T09,3
2009-02-26T22,3
2009-02-27T00,3
2009-02-27T05,3
2009-02-27T08,3
2009-02-27T10,3
2009-02-27T14,4
2009-02-27T20,3
2009-02-28T01,3
2009-02-28T02,3
2009-02-28T03,3
2009-02-28T04,3
2009-02-28T06,3
2009-02-28T09,3
2009-02-28T14,3
2009-02-28T16,3
2009-02-28T17,6
2009-02-28T20,6
2009-02-28T23,3
2009-03-01T07,2
2009-03-01T16,3
2009-03-01T21,3
2009-03-01T22,3
2009-03-02T01,6
2009-03-02T02,3
2009-03-02T10,3
2009-03-02T12,3
2009-03-02T14,3
2009-03-02T18,3
2009-03-02T20,3
2009-03-03T01,3
2009-03-03T04,3
2009-03-03T08,3
2009-03-03T09,2
2009-03-03T10,4
2009-03-03T11,5
2009-03-03T16,3
2009-03-03T23,3
2009-03-04T01,3
2009-03-04T03,3
2009-03-04T04,3
2009-03-04T05,2
2009-03-04T08,6
2009-03-04T11,3
2009-03-04T17,3
2009-03-04T22,6
2009-03-04T23,3
2009-03-05T00,3
2009-03-05T16,3
2009-03-05T18,3
2009-03-05T21,3
2009-03-05T23,6
2009-03-06T00,3
2009-03-06T03,3
2009-03-06T05,1
2009-03-06T06,2
2009-03-06T19,3
2009-03-06T20,3
2009-03-07T02,3
2009-03-07T04,3
2009-03-07T05,3
2009-03-07T08,6
2009-03-07T09,2
2009-03-07T10,1
2009-03-07T11,3
2009-03-07T12,3
2009-03-07T14,6
2009-03-07T15,3
2009-03-07T23,3
2009-03-08T01,3
2009-03-08T02,6
2009-03-08T04,3
2009-03-08T06,6
2009-03-08T07,3
2009-03-08T10,3
2009-03-08T14,6
2009-03-08T16,3
2009-03-08T19,3
2009-03-09T06,3
2009-03-09T07,3
2009-03-09T08,3
2009-03-09T09,3
2009-03-09T21,3
2009-03-09T23,3
2009-03-10T00,3
2009-03-10T02,6
2009-03-10T04,3
2009-03-10T06,3
2009-03-10T16,3
2009-03-10T17,6
2009-03-10T21,3
2009-03-11T01,3
2009-03-11T04,3
2009-03-11T10,3
2009-03-11T12,3
2009-03-11T17,3
2009-03-11T19,3
2009-03-11T20,3
2009-03-11T21,3
2009-03-11T22,1
2009-03-11T23,2
2009-03-12T02,3
2009-03-12T03,3
2009-03-12T04,6
2009-03-12T14,3
2009-03-12T22,3
2009-03-13T00,3
2009-03-15T06,3
2009-03-15T13,24
2009-03-16T00,7
2009-03-16T01,3
2009-03-16T05,3
2009-03-16T07,3
2009-03-16T08,3
2009-03-16T17,3
2009-03-16T22,3
2009-03-16T23,3
2009-03-17T00,6
2009-03-17T07,3
2009-03-17T11,3
2009-03-17T18,3
2009-03-17T19,3
2009-03-17T23,3
2009-03-18T02,3
2009-03-18T03,3
2009-03-18T07,3
2009-03-18T08,2
2009-03-18T09,1
2009-03-18T10,3
2009-03-18T11,3
2009-03-18T18,3
2009-03-18T21,6
2009-03-18T22,3
2009-03-19T01,3
2009-03-19T08,3
2009-03-19T12,3
2009-03-19T16,3
2009-03-19T17,3
2009-03-19T20,6
2009-03-19T21,3
2009-03-20T00,5
2009-03-20T02,3
2009-03-20T05,3
2009-03-20T06,3
2009-03-20T07,3
2009-03-20T08,3
2009-03-20T14,3
2009-03-20T17,3
2009-03-20T18,3
2009-03-20T19,2
2009-03-20T22,1
2009-03-20T23,5
2009-03-21T00,3
2009-03-21T05,3
2009-03-21T08,3
2009-03-21T13,6
2009-03-21T14,3
2009-03-21T19,3
2009-03-21T20,3
2009-03-21T23,3
2009-03-22T00,3
2009-03-22T02,6
2009-03-22T05,6
2009-03-22T19,2
2009-03-22T20,1
2009-03-22T21,3
2009-03-22T23,3
2009-03-23T01,3
2009-03-23T03,3
2009-03-23T04,3
2009-03-23T09,3
2009-03-23T12,3
2009-03-23T17,3
2009-03-23T22,3
2009-03-23T23,3
2009-03-24T00,6
2009-03-24T07,3
2009-03-24T09,3
2009-03-24T17,6
2009-03-25T02,3
2009-03-25T05,6
2009-03-25T12,3
2009-03-25T14,3
2009-03-25T18,6
2009-03-25T21,3
2009-03-26T01,6
2009-03-26T07,6
2009-03-26T19,3
2009-03-26T21,6
2009-03-27T02,3
2009-03-27T05,6
2009-03-27T10,3
2009-03-27T17,3
2009-03-27T22,3
2009-03-27T23,1
2009-03-28T00,5
2009-03-28T02,3
2009-03-28T03,3
2009-03-28T04,3
2009-03-28T05,3
2009-03-28T06,3
2009-03-28T09,3
2009-03-28T10,3
2009-03-28T14,5
2009-03-28T16,3
2009-03-28T17,3
2009-03-28T20,3
2009-03-28T23,3
2009-03-29T01,3
2009-03-29T02,3
2009-03-29T06,6
2009-03-29T18,3
2009-03-29T19,6
2009-03-29T21,3
2009-03-29T22,3
2009-03-30T01,4
2009-03-30T02,2
2009-03-30T04,3
2009-03-30T06,3
2009-03-30T07,3
2009-03-30T08,3
2009-03-30T14,5
2009-03-30T15,3
2009-03-30T16,3
2009-03-30T17,3
2009-03-30T19,6
2009-03-31T02,3
2009-03-31T10,3
2009-03-31T12,3
2009-03-31T13,3
2009-03-31T16,3
2009-03-31T18,5
2009-03-31T19,6
2009-03-31T21,1
2009-03-31T22,2
2009-03-31T23,3
2009-04-01T01,3
2009-04-01T03,3
2009-04-01T06,3
2009-04-01T10,3
2009-04-01T12,3
2009-04-01T14,5
2009-04-01T19,3
2009-04-01T20,3
2009-04-01T21,29
2009-04-01T23,3
2009-04-02T02,3
2009-04-02T04,4
2009-04-02T07,3
2009-04-02T08,3
2009-04-02T09,2
2009-04-02T10,1
2009-04-02T11,3
2009-04-03T00,5
2009-04-03T01,3
2009-04-03T02,2
2009-04-03T03,3
2009-04-03T04,1
2009-04-03T18,3
2009-04-03T20,3
2009-04-03T23,3
2009-04-04T00,3
2009-04-04T02,36
2009-04-04T05,3
2009-04-04T08,27
2009-04-04T15,2
2009-04-05T03,3
2009-04-05T04,3
2009-04-05T05,3
2009-04-05T08,3
2009-04-05T10,3
2009-04-05T11,3
2009-04-05T20,3
2009-04-06T00,6
2009-04-06T02,3
2009-04-06T13,3
2009-04-06T20,3
2009-04-06T21,3
2009-04-06T22,3
2009-04-07T00,6
2009-04-07T03,3
2009-04-07T05,4
2009-04-07T07,6
2009-04-07T08,3
2009-04-07T20,3
2009-04-08T04,6
2009-04-08T05,3
2009-04-08T11,3
2009-04-08T17,3
2009-04-08T18,3
2009-04-08T22,3
2009-04-09T01,3
2009-04-09T03,6
2009-04-09T09,3
2009-04-09T12,3
2009-04-09T13,3
2009-04-09T22,3
2009-04-09T23,3
2009-04-10T00,3
2009-04-10T02,5
2009-04-10T03,2
2009-04-10T04,1
2009-04-10T07,3
2009-04-10T09,3
2009-04-10T12,3
2009-04-10T13,2
2009-04-10T22,3
2009-04-10T23,6
2009-04-11T03,6
2009-04-11T07,3
2009-04-11T09,3
2009-04-11T10,3
2009-04-11T12,6
2009-04-11T15,3
2009-04-11T16,3
2009-04-11T17,6
2009-04-12T01,4
2009-04-12T02,3
2009-04-16T05,3
2009-04-16T08,3
2009-04-16T14,2
2009-04-16T15,4
2009-04-16T16,3
2009-04-16T18,3
2009-04-16T20,3
2009-04-16T21,2
2009-04-16T23,30
2009-04-17T04,6
2009-04-17T10,3
2009-04-17T15,3
2009-04-17T16,3
2009-04-18T00,3
2009-04-18T02,2
2009-04-18T04,3
2009-04-18T05,3
2009-04-18T07,3
2009-04-18T08,3
2009-04-18T09,2
2009-04-18T17,3
2009-04-18T19,3
2009-04-19T00,3
2009-04-19T01,6
2009-04-19T02,3
2009-04-19T04,2
2009-04-19T05,24
2009-04-19T12,1
2009-04-19T15,3
2009-04-19T18,6
2009-04-19T19,6
2009-04-19T22,3
2009-04-19T23,3
2009-04-20T00,3
2009-04-20T06,6
2009-04-20T17,3
2009-04-20T21,3
2009-04-21T02,3
2009-04-21T03,2
2009-04-21T04,1
2009-04-21T06,3
2009-04-21T12,3
2009-04-21T14,1
2009-04-21T15,2
2009-04-21T19,3
2009-04-21T21,3
2009-04-21T23,3
2009-04-22T00,2
2009-04-22T01,4
2009-04-22T03,3
2009-04-22T08,3
2009-04-22T09,3
2009-04-22T11,6
2009-04-22T12,3
2009-04-22T13,3
2009-04-22T18,3
2009-04-22T19,3
2009-04-22T20,6
2009-04-22T21,2
2009-04-22T22,6
2009-04-22T23,3
2009-04-23T00,3
2009-04-23T02,3
2009-04-23T05,3
2009-04-23T07,3
2009-04-23T08,3
2009-04-23T09,3
2009-04-23T12,33
2009-04-23T16,3
2009-04-23T18,3
2009-04-23T19,3
2009-04-23T20,6
2009-04-23T21,6
2009-04-23T22,9
2009-04-23T23,3
2009-04-24T00,3
2009-04-24T01,5
2009-04-24T02,16
2009-04-24T03,3
2009-04-24T05,3
2009-04-24T06,6
2009-04-24T07,3
2009-04-24T08,9
2009-04-24T10,3
2009-04-24T14,3
2009-04-24T16,6
2009-04-24T19,3
2009-04-24T22,3
2009-04-25T01,3
2009-04-25T02,6
2009-04-25T05,3
2009-04-25T06,5
2009-04-25T09,3
2009-04-25T11,6
2009-04-25T12,5
2009-04-25T17,3
2009-04-25T19,3
2009-04-25T20,7
2009-04-25T21,11
2009-04-25T22,6
2009-04-25T23,9
2009-04-26T00,2
2009-04-26T02,5
2009-04-26T05,6
2009-04-26T06,6
2009-04-26T09,3
2009-04-26T10,6
2009-04-26T12,6
2009-04-26T14,3
2009-04-26T19,7
2009-04-26T20,2
2009-04-26T23,3
2009-04-27T00,7
2009-04-27T01,2
2009-04-27T02,3
2009-04-27T04,6
2009-04-27T05,3
2009-04-27T06,6
2009-04-27T07,6
2009-04-27T08,6
2009-04-27T13,3
2009-04-27T16,3
2009-04-27T20,3
2009-04-27T23,3
2009-04-28T04,3
2009-04-28T05,2
2009-04-28T07,9
2009-04-28T10,3
2009-04-28T13,3
2009-04-28T16,3
2009-04-28T18,3
2009-04-28T20,4
2009-04-29T03,3
2009-04-29T07,6
2009-04-29T09,6
2009-04-29T12,6
2009-04-29T14,5
2009-04-29T15,2
2009-04-29T16,6
2009-04-29T17,4
2009-04-29T18,3
2009-04-29T19,3
2009-04-29T21,3
2009-04-29T22,4
2009-04-29T23,7
2009-04-30T00,9
2009-04-30T01,3
2009-04-30T03,3
2009-04-30T09,3
2009-04-30T11,3
2009-04-30T17,9
2009-04-30T19,3
2009-04-30T20,3
2009-05-01T01,3
2009-05-01T10,3
2009-05-01T11,3
2009-05-01T13,3
2009-05-01T14,27
2009-05-01T17,3
2009-05-01T18,3
2009-05-02T02,6
2009-05-02T03,6
2009-05-02T05,3
2009-05-02T07,3
2009-05-02T08,3
2009-05-02T11,6
2009-05-02T13,6
2009-05-02T14,3
2009-05-02T15,9
2009-05-02T16,3
2009-05-02T18,3
2009-05-02T20,3
2009-05-02T22,3
2009-05-03T00,3
2009-05-03T03,12
2009-05-03T06,3
2009-05-03T11,6
2009-05-03T12,3
2009-05-03T14,3
2009-05-03T16,3
2009-05-03T20,3
2009-05-03T21,6
2009-05-03T22,4
2009-05-03T23,4
2009-05-04T00,1
2009-05-04T02,3
2009-05-04T04,2
2009-05-04T05,4
2009-05-04T08,3
2009-05-04T10,3
2009-05-04T11,3
2009-05-04T15,3
2009-05-04T16,2
2009-05-04T22,3
2009-05-05T02,24
2009-05-05T07,3
2009-05-05T09,9
2009-05-05T11,3
2009-05-05T12,3
2009-05-05T13,6
2009-05-05T16,6
2009-05-05T18,6
2009-05-05T19,6
2009-05-05T20,3
2009-05-06T00,6
2009-05-06T01,3
2009-05-06T04,3
2009-05-06T06,6
2009-05-06T15,3
2009-05-06T19,3
2009-05-06T21,1
2009-05-06T22,2
2009-05-07T02,6
2009-05-07T04,3
2009-05-07T06,3
2009-05-07T07,3
2009-05-07T16,5
2009-05-07T18,6
2009-05-07T21,3
2009-05-08T01,3
2009-05-08T04,6
2009-05-08T10,2
2009-05-08T15,3
2009-05-08T19,3
2009-05-08T20,3
2009-05-08T22,3
2009-05-09T01,6
2009-05-09T02,6
2009-05-09T05,3
2009-05-09T07,3
2009-05-09T08,3
2009-05-09T17,3
2009-05-09T18,3
2009-05-09T20,3
2009-05-09T22,9
2009-05-09T23,3
2009-05-10T06,2
2009-05-10T07,1
2009-05-10T08,2
2009-05-10T14,6
2009-05-10T16,3
2009-05-10T17,3
2009-05-10T19,3
2009-05-10T20,3
2009-05-10T21,3
2009-05-10T22,3
2009-05-11T02,3
2009-05-11T03,3
2009-05-11T06,6
2009-05-11T08,3
2009-05-11T17,3
2009-05-11T18,1
2009-05-11T19,3
2009-05-11T20,3
2009-05-11T22,3
2009-05-11T23,3
2009-05-12T01,3
2009-05-12T03,6
2009-05-12T05,3
2009-05-12T06,1
2009-05-12T07,2
2009-05-12T08,3
2009-05-12T09,3
